Thoigian,Linh_vuc,Chuyen_muc,Dia_diem,Muc_do,Nguon_tin,Tin_bai,Tom_tat_noi_dung
28/12/2023,môi trường,"thực trạng, sai phạm",Hà Nội,2,"Tin tức, Tuổi trẻ",Một số khu vực của Hà Nội có chỉ số ô nhiễm không khí ở mức nguy hiểm,Thực trạng ngày 28/12
28/12/2023,môi trường,"thực trạng, sai phạm",Nghệ An,2,VietNamNet,Dân 2 xã ở Nghệ An 'ngộp thở' vì bụi mù mịt trên tuyến quốc lộ,"những ngày qua, người dân sinh sống 2 bên trục QL46B, đoạn từ khu vực Eo Gió xã Nam Giang (huyện Nam Đàn) đi qua xã Hưng Tây (huyện Hưng Nguyên), kéo đến ngã tư giao với QL1A tuyến tránh thành phố Vinh phản ánh, rất nhiều tháng nay họ phải sống trong cảnh bụi mù mịt, không dám mở cửa vì xe chở đất vương vãi. "
28/12/2023,địa chất - khoáng sản,"thực trạng, sai phạm",Bình Thuận,2,Thanh niên,Bình Thuận: Hàng loạt nhà máy điện chồng lấn lên vùng dự trữ khoáng sản quốc gia.,"Theo thông báo tại phụ lục 2 của Thanh tra Chính phủ, tại Bình Thuận có tới 13 dự án ĐMT được cấp chồng lấn lên vùng dự trữ khoáng sản quốc gia (theo Quyết định 645/QĐ-TTg). Trong đó, nhà máy ĐMT Hồng Liêm 3 xây dựng trên đất đang hoạt động khoáng sản. Đặc biệt, nhà máy ĐMT Hòa Thắng 1.2 còn xây dựng đè lên 40,57 ha đất rừng, đến thời điểm thanh tra vẫn chưa thực hiện xong thủ tục chuyển đổi đất rừng."
28/12/2023,địa chất - khoáng sản,"kiến nghị, xử lý",Quảng Ngãi,2,Thanh niên,"Quảng Ngãi: Phát hiện, xử lý nhiều vụ trộm cát.","Công an H.Trà Bồng (Quảng Ngãi) cho biết, qua tuần tra kiểm soát, đơn vị phát hiện, xử lý nhiều vụ xúc trộm cát trên địa bàn. Lực lượng chức năng lập biên bản tạm giữ các phương tiện và tang vật vi phạm để xử lý theo quy định."
28/12/2023,địa chất - khoáng sản,"chính sách, quản lý",Bình Định,2,"Công lý, Dân Việt",Bình Định: Tạm dừng đấu giá quyền khai thác khoáng sản.,"Phó Giám đốc Sở Tài nguyên và Môi trường tỉnh Bình Định Trần Đình Chương xác nhận, đã ký Công văn số 4616/STNMT-TNKS đề nghị Trung tâm dịch vụ đấu giá tài sản (thuộc Sở Tư pháp tỉnh Bình Định) tạm dừng việc tổ chức đấu giá quyền khai thác khoáng sản năm 2023 đối với các mỏ chưa tổ chức đấu giá. Lý do là để Sở này rà soát lại các tiêu chí, đảm bảo phù hợp với giá nguồn vật liệu trên địa bàn tỉnh, công tác tổ chức đấu giá an toàn, hiệu quả."
28/12/2023,địa chất - khoáng sản,"chính sách, quản lý",TP.HCM,4,Lao Động,"Kiến nghị áp dụng một số cơ chế, chính sách đặc thù triển khai dự án đường vành đai lớn nhất phía Nam.","Sở Giao thông Vận tải TPHCM vừa có văn bản khẩn gửi UBND về tổng hợp, báo cáo tình hình thực hiện các dự án xây dựng tuyến Vành đai 4 TPHCM."
28/12/2023,địa chất - khoáng sản,"chính sách, quản lý",Hà Nội,4,Lao Động,"Tiền Giang, Bến Tre thông tin thêm về các mỏ cát đưa vào đấu giá khai thác.","ngày 27.12, ông Bùi Minh Tuấn - Giám đốc Sở TN&MT tỉnh Bến Tre cho biết, hiện nay Sở đang thực hiện lựa chọn tổ chức đấu giá, chuẩn bị các hồ sơ. Đồng thời, xác định giá khởi điểm để đấu giá quyền khai thác khoáng sản cát tại các khu vực các mỏ cát trên. Sau khi có kết quả xác định đơn vị trúng đấu giá khai thác mỏ cát thì sẽ thực hiện các thủ tục để khai thác. Theo chủ trương, các khu vực mỏ cát được phép khai thác tại các mỏ cát trên sẽ được phục vụ các công trình dự án trọng điểm của tỉnh Bến Tre. Nếu trữ lượng còn thừa thì sẽ xem xét cung cấp hỗ trợ phục vụ cho công trình dự án vành đai 3 ở TP Hồ Chí Minh."
28/12/2023,địa chất - khoáng sản,"chính sách, quản lý",Hà Nội,4,Zing,Công an Hà Nội thông tin vụ đấu giá 3 mỏ cát thu gần 1.700 tỷ đồng,"Chiều 27/12, bên lề họp báo thông báo tình hình, kết quả công tác công an năm 2023, Thiếu tướng Nguyễn Thanh Tùng - Phó Giám đốc thông tin"
28/12/2023,địa chất - khoáng sản,"chính sách, quản lý",Hà Nội,4,"Dân trí, VietNamNet","Hà Nội, Chưa phát hiện dấu hiệu vi phạm 3 mỏ cát được đấu giá gần 1.700 tỷ ở Hà Nội","Chiều 27/12, bên lề họp báo thông báo tình hình, kết quả công tác công an năm 2023, Thiếu tướng Nguyễn Thanh Tùng - Phó Giám đốc thông tin"
28/12/2023,địa chất - khoáng sản,"chính sách, quản lý",Hà Nội,4,"VTC, Người lao động.",Bất thường vụ đấu giá 3 mỏ cát 1.700 tỉ đồng: Doanh nghiệp trúng giá mới thành lập 1 tháng.,"Theo cơ quan điều tra, trong số 3 Công ty trúng đấu giá 3 mỏ cát với 1.700 tỉ đồng, có 1 doanh nghiệp trúng đấu giá mỏ cát gần 420 tỉ đồng ở Hà Nội mới thành lập hơn 1 tháng, có vốn điều lệ 50 tỉ đồng."
28/12/2023,địa chất - khoáng sản,"kiến nghị, xử lý",Thanh Hóa,4,Người Đưa Tin,Phạt 250 triệu hành vi đào vàng “tặc” và lên phương án lấp cửa hầm,quyết định đối với một cá nhân tại tại huyện Cẩm Thủy
28/12/2023,địa chất - khoáng sản,"chính sách, quản lý",Quảng Nam,4,"Đại đoàn kết, Sài Gòn Giải phóng",Quảng Nam: Nghi thăm dò khoáng sản làm xuất hiện hố sâu 10 m.,"Ông Nguyễn Văn Long, Chủ tịch UBND xã Tiên Hiệp, huyện Tiên Phước, tỉnh Quảng Nam cho biết, nguyên nhân xuất hiện hố sâu 10m có thể do trong quá trình thăm dò khoáng sản tại địa phương trước đó dẫn đến sụt lún. Tuy nhiên, đây chỉ mới là nhận định ban đầu, còn muốn kết luận cụ thể nguyên nhân xuất hiện hố sâu cần cơ quan chức năng vào cuộc làm rõ. Chính quyền xã cũng mong muốn các ngành chức năng, cơ quan chuyên môn vào cuộc kiểm tra, xác định cụ thể nguyên nhân xảy ra sự việc trên rồi thông báo để người dân an tâm."
28/12/2023,KTTV - BĐKH,"chính sách, quản lý",Bắc Trung Bộ,3,Nông nghiệp Việt Nam,Năm đầu tiên chuyển nhượng carbon giảm phát thải từ rừng,"Năm 2023 đánh dấu một cột mốc rất quan trọng, lần đầu tiên tại Việt Nam trong lĩnh vực lâm nghiệp"
28/12/2023,KTTV - BĐKH,"chính sách, quản lý",Bắc Trung Bộ,3,Tuổi trẻ,Việt Nam thu 1.200 tỉ đồng từ bán tín chỉ carbon rừng.,"Việt Nam đã bán thành công 10,3 triệu tín chỉ carbon rừng (10,3 triệu tấn CO2) thông qua Ngân hàng Thế giới (WB) với đơn giá 5 USD/tấn,"
28/12/2023,KTTV - BĐKH,"chính sách, quản lý",Bắc Trung Bộ,3,Pháp luật TP.HCM,6 tỉnh Bắc Trung Bộ nhận hơn 960 tỉ đồng tiền bán 'không khí'.,"ngày 27-12, Bộ NN&PTNT có báo cáo gửi Thủ tướng về tình hình thực hiện thoả thuận chi trả giảm phát thải khí nhà kính vùng Bắc Trung Bộ (ERPA)."
28/12/2023,KTTV - BĐKH,"chính sách, quản lý",Bắc Trung Bộ,4,VietNamNet,"Vừa thu nghìn tỷ từ bán CO2, Bộ Nông nghiệp xin bán thêm 5,9 triệu tấn","Trong báo cáo về tình hình thực hiện Thỏa thuận chi trả giảm phát thải khí nhà kính (ERPA) vùng Bắc Trung Bộ gửi Thủ tướng và Phó Thủ tướng Chính phủ, "
28/12/2023,KTTV - BĐKH,"chính sách, quản lý",TP.HCM,4,Sài Gòn Giải phóng,TPHCM muốn được vận hành sàn giao dịch tín chỉ Carbon quý I-2024,"ông Nguyễn Văn Dũng, Phó Chủ tịch UBND TPHCM cho biết"
29/12/2023,chung,"chính sách, quản lý",Bộ TN&MT,4,TN&MT,Bộ trưởng Đặng Quốc Khánh dự và chỉ đạo Hội nghị tổng kết Cục Biến đổi khí hậu,"Bộ trưởng Đặng Quốc Khánh đã biểu dương, ghi nhận những đóng góp, kết quả đạt được của Cục trong năm 2023, đặc biệt trong việc chủ động tham mưu kịp thời cho lãnh đạo Bộ. Bộ trưởng đánh giá cao chất lượng văn bản tham mưu của Cục với cách thức thể hiện bài bản, khoa học và hiệu quả."
29/12/2023,chung,"chính sách, quản lý",Bộ TN&MT,4,"Nông nghiệp Việt Nam, TN&MT",Bổ nhiệm Quyền Vụ trưởng Vụ Tổ chức cán bộ Bộ Tài nguyên Môi trường,"Bộ trưởng Bộ Tài nguyên và Môi trường Đặng Quốc Khánh đã trao Quyết định cho ông Nguyễn Kim Tuyển, Phó Vụ trưởng điều hành Vụ Tổ chức cán bộ."
29/12/2023,chung,"chính sách, quản lý",Bộ TN&MT,4,TN&MT,"Tập trung triển khai cập nhật cơ sở dữ liệu nền địa lý quốc gia đầy đủ, chính xác, kịp thời","Chiều 27/12, tại Hà Nội, Cục Đo đạc, Bản đồ và Thông tin địa lý Việt Nam tổ chức Hội nghị tổng kết công tác năm 2023 và triển khai nhiệm vụ năm 2024. Thứ trưởng Bộ TN&MT Nguyễn Thị Phương Hoa dự và phát biểu chỉ đạo"
29/12/2023,chung,"chính sách, quản lý",Bộ TN&MT,4,Thanh tra.,"Cần phải dự liệu các kế hoạch thanh tra đột xuất, tránh bị động.","Đó là yêu cầu của Thứ trưởng Bộ TN&MT Nguyễn Thị Phương Hoa tại Hội nghị Tổng kết công tác năm 2023, và triển khai nhiệm vụ năm 2024 của Thanh tra Bộ TN&MT. Về phương hướng nhiệm vụ năm 2024, ông Lê Vũ Tuấn Anh cho biết, Thanh tra Bộ sẽ triển khai thực hiện nhiệm vụ thanh tra, kiểm tra với các nội dung như: Thanh tra hành chính; thanh tra chuyên đề; thanh tra kết hợp nhiều lĩnh vực; theo dõi, đôn đốc, kiểm tra việc thực hiện các kết luận thanh tra, thanh tra lại…"
29/12/2023,chung,"chính sách, quản lý",Bộ TN&MT,4,"Thanh tra, Tn&MT",Bộ TN&MT chủ trì tiếp công dân định kỳ tháng 12/2023.,"Ngày 28/12, bà Nguyễn Thị Phương Hoa- Thứ trưởng Nguyễn Thị Phương Hoa và các đơn vị chức năng của Bộ đã tiếp 2 lượt công dân khiếu nại, tố cáo liên quan tới lĩnh vực đất đai."
29/12/2023,đất đai,"chính sách, quản lý",toàn quốc,4,Thanh tra,Gấp rút chuẩn bị để có thể thông qua Luật Đất đai sửa đổi vào tháng 1/2024.  ,"cơ quan đang tập trung cao độ Kỳ họp bất thường lần thứ 5 của Quốc hội dự kiến sẽ khai mạc vào ngày 15/1/2024 để bàn thảo 3 nội dung, trong đó có Dự thảo Luật Đất đai sửa đổi"
29/12/2023,đất đai,"chính sách, quản lý",Sơn La,4,"Tin tức, Chính phủ",Dừng thí điểm cho hộ nông dân góp vốn trồng cây cao su bằng quyền sử dụng đất,"ngày 28/12, Phó Thủ tướng Trần Hồng Hà ký Quyết định số 1708/QĐ-TTg"
29/12/2023,đất đai,"chính sách, quản lý",Nghệ An,4,VietNamPlus,Giao bổ sung 1.275 tỷ đồng cho Nghệ An để đền bù giải phóng mặt bằng,Phó Thủ tướng Chính phủ Lê Minh Khái vừa ký Quyết định 1702/QĐ-TTg giao dự toán và kế hoạch đầu tư vốn ngân sách trung ương năm 2023 từ nguồn tăng thu ngân sách trung ương năm 2022 cho Ủy ban Nhân dân tỉnh Nghệ An.
29/12/2023,đất đai,"chính sách, quản lý",Bình Định,4,Zing,Bình Định trả hơn 43 tỷ đồng dời khách sạn để lấy lại bờ biển.,"Bình Định đã chuyển hơn 43 tỷ đồng tiền bồi thường, hỗ trợ tài sản do thu hồi đất của khách sạn Bình Dương và hoán đổi khu đất tại vị trí mới để đơn vị xây dựng công trình mới."
29/12/2023,đất đai,"chính sách, quản lý",TP.HCM,4,Dân Việt,TP.HCM đã cấp 22.147 sổ hồng cho người mua nhà.,"Sở Tài nguyên và Môi trường TP.HCM đã cấp 22.147 sổ hồng cho người mua nhà tại các dự án, đạt 101% so với kế hoạch năm."
29/12/2023,đất đai,"chính sách, quản lý",Ninh Thuận,4,Đầu tư,* Ninh Thuận ban hành hệ số điều chỉnh giá đất năm 2024.,"đất phi nông nghiệp là đất ở, đất sản xuất, kinh doanh và đất thương mại, dịch vụ (trừ Khu công nghiệp Thành Hải và Cụm công nghiệp Tháp Chàm) tại TP. Phan Rang – Tháp Chàm, thị trấn Phước Dân, thị trấn Khánh Hải và thị trấn Tân Sơn có hệ số điều chỉnh bằng 1,6. Đối với đất nông nghiệp, TP. Phan Rang - Tháp Chàm hệ số điều chỉnh bằng 1,4; thị trấn Phước Dân và thị trấn Khánh Hải bằng 1,3; thị trấn Tân Sơn bằng 1,2; các xã thuộc huyện trên địa bàn tỉnh bằng 1,1."
29/12/2023,đất đai,"chính sách, quản lý",Hà Nội,4,Hà Nội mới,Giao đất giãn dân tại thị xã Sơn Tây: Vì sao ách tắc?,"Trưởng phòng TN&MT  thị xã Sơn Tây Nguyễn Trung Thành lý giải, có 2 vướng mắc cơ bản khiến việc giao đất giãn dân không chuyển động. Thứ nhất, đất giãn dân chưa được giải phóng mặt bằng hoàn toàn, chưa xây dựng hạ tầng kỹ thuật nên thị xã chưa ban hành quyết định giao đất. Thứ hai, theo Luật Đất đai 2013 thì giao đất phải thông qua đấu giá và việc thực hiện nghĩa vụ tài chính tính bằng giá đất tại thời điểm quyết định giao đất. Tuy nhiên, do các hộ không thuộc trường hợp giao đất không thông qua đấu giá; người dân đã hoàn thành nghĩa vụ tài chính từ những năm 2006-2007 nên đến nay họ không thể nộp thêm..."
29/12/2023,đất đai,"chính sách, quản lý",Kiên Giang,4,"Lao Động,",Phú Quốc và Rạch Giá là 2 điểm nóng trễ hẹn hồ sơ đất đai ở Kiên Giang.,"Cử tri, đại biểu hội đồng nhân dân đặt vấn đề với Giám đốc Sở Tài nguyên và Môi trường Kiên Giang nguyên nhân vì sao? Có phải do trình độ, năng lực của đội ngũ công chức, viên chức của ngành hay do năng lực của các Văn phòng đăng ký đất đai hay lý do nào khác? Giải pháp nào để khắc phục trong thời gian tới? Trao đổi về vấn đề này, ông Phùng Quốc Bình - Giám đốc Sở TNMT tỉnh Kiên Giang thừa nhận: Năm 2022, văn phòng đăng ký tiếp nhận và xử lý là 172.677 hồ sơ, đã giải quyết sớm, đúng hẹn là 166.908, tỉ lệ 96,7%, hồ sơ trễ hẹn là 5.769 chiếm 3,3%."
